id,topic
20475,entrepreneur
20475,collaboration
20475,women
20475,economics
20519,brain
20519,cognitive science
20519,science
20519,TEDMED
20519,biology
20519,human body
20519,communication
20554,communication
20554,compassion
20554,identity
20554,data
20554,race
20554,teaching
20554,social change
20554,work
20633,live music
20633,music
20633,entertainment
20633,performance
20633,vocals
20692,brain
20692,science
20692,technology
20692,genetics
20692,neuroscience
20692,molecular biology
20692,mental health
20692,disease
20692,medical research
20692,medical imaging
20692,DNA
20692,TEDMED
20721,TED-Ed
20721,medicine
20721,ancient world
20721,storytelling
20721,history
20721,disease
20753,TED Fellows
20753,astronomy
20753,physics
20753,space
20753,science
20753,discovery
20753,universe
20757,art
20757,community
20757,creativity
20757,culture
20757,museums
20757,society
20779,flight
20779,performance art
20779,human body
20779,extreme sports
20779,humanity
20779,art
20919,cancer
20919,medicine
20919,science
20919,medical research
20919,discovery
20919,innovation
20919,TEDx
20919,human body
20973,TED-Ed
20973,Slavery
20973,women
20974,technology
20974,science
20974,sexual violence
20974,memory
20974,women
20974,work
20975,collaboration
20975,disability
20975,creativity
20975,exoskeleton
20975,human body
20975,love
20975,neurology
20975,personal growth
20975,science
20975,technology
20975,future
20975,innovation
21017,business
21017,collaboration
21017,communication
21017,success
21017,personal growth
21033,global issues
21033,refugees
21033,education
21033,teaching
21033,community
21033,children
21033,social change
21033,peace
21033,TEDx
21039,global issues
21039,fashion
21039,refugees
21039,TEDx
21039,identity
21039,society
21039,community
21039,humanity
21039,culture
21117,cities
21117,community
21117,culture
21117,economics
21117,anthropology
21117,history
21117,humanity
21117,inequality
21117,infrastructure
21117,pollution
21117,social change
21117,society
21117,urban planning
21148,Science (hard)
21148,archaeology
21148,history
21148,biology
21148,race
21150,science
21150,love
21150,sex
21150,anthropology
21177,politics
21177,TED-Ed
21177,communication
21177,Debate
21191,TED-Ed
21191,ancient world
21191,archaeology
21191,history
21307,business
21307,entrepreneur
21307,failure
21307,communication
21307,personal growth
21584,art
21584,social change
21584,humanity
21584,society
21584,culture
21584,United States
21584,politics
21645,children
21645,social change
21645,activism
21645,TED Residency
21645,race
21645,family
21646,climate change
21646,sustainability
21646,green
21646,china
21646,future
21646,alternative energy
21646,technology
21646,electricity
21646,environment
21646,science
21650,history
21650,TED-Ed
21650,culture
21650,world cultures
21650,death
21650,war
21700,TED-Ed
21700,math
21701,books
21701,TED-Ed
21701,literature
21701,library
21701,history
21752,money
21752,finance
21752,life
21752,self
21752,TEDx
21752,work
21752,social change
21753,live music
21753,music
21753,performance
21753,performance art
21753,dance
21753,singer
21768,business
21768,entrepreneur
21768,failure
21768,communication
21768,personal growth
21802,communication
21802,community
21802,work
21802,humanity
21802,race
21802,social change
21802,leadership
21802,society
21802,inequality
21802,United States
21803,science
21803,technology
21803,brain
21803,human body
21803,invention
21803,cancer
21803,future
21803,neuroscience
21803,medical research
21803,medical imaging
21803,computers
21803,cognitive science
21804,music
21804,AI
21804,algorithm
21804,future
21804,creativity
21804,technology
21804,emotions
21804,computers
21804,science and art
21804,art
21804,demo
21804,innovation
21804,machine learning
21894,TED-Ed
21894,math
21895,TED-Ed
21895,science
21895,nature
21895,climate change
21895,natural resources
21895,natural disaster
21895,life
21895,geology
21895,animals
21895,animation
21895,humanity
21895,human origins
21895,resources
21895,oceans
21896,TED-Ed
21896,comedy
21896,history
21900,LGBT
21900,sports
21900,identity
21900,culture
21900,social change
21913,politics
21913,Africa
21913,global issues
21913,state-building
21913,immigration
21913,youth
21932,TED-Ed
21932,philosophy
21932,Buddhism
21932,religion
21972,women
21972,social change
21972,sexual violence
21972,men
21972,gender
21972,sex
21972,sports
21976,animals
21976,biology
21976,disease
21976,health
21976,health care
21976,future
21976,human body
21976,illness
21976,science
21976,innovation
21976,technology
21976,virus
21976,DNA
21976,CRISPR
21977,TED-Ed
21977,education
21977,literature
21977,culture
21977,history
21977,world cultures
21977,books
21977,Nobel Prize
21977,book
21977,novel
21977,Latin America
21996,TED-Ed
21996,psychology
21996,identity
21996,personal growth
22628,technology
22628,science
22628,Anthropocene
22628,climate change
22628,nature
22628,social change
22628,future
22628,society
22628,sustainability
22628,environment
22628,global issues
22701,children
22701,biology
22701,health
22701,parenting
22701,humanity
22701,women
22701,science
22701,psychology
22701,pregnancy
22701,mental health
22701,TED Residency
22703,live music
22703,music
22703,performance
22703,performance art
22703,singer
22703,vocals
22703,entertainment
22703,guitar
22704,TED Fellows
22704,Middle East
22704,security
22704,global issues
22704,violence
22704,terrorism
22704,politics
22752,TEDx
22752,museums
22752,United States
22752,art
22752,indigenous peoples
22752,history
22752,archaeology
22752,culture
22752,conservation
22799,piano
22799,music
22799,singer
22799,live music
22799,performance
22817,science
22817,storytelling
22817,human body
22817,nature
22817,life
22817,humor
22817,oceans
22817,love
22817,exploration
22919,storytelling
22919,gaming
22919,design
22919,media
22919,entertainment
22919,technology
22919,culture
22919,innovation
22919,animation
22919,art
22919,creativity
22947,health
22947,society
22947,social change
22947,personal growth
22947,storytelling
22947,gender
22947,gender equality
22947,humanity
22947,journalism
22947,identity
22947,life
22947,media
22947,Transgender
22979,technology
22979,biomechanics
22979,science
22979,biology
22979,health
22979,human body
22979,future
22979,TED Fellows
22979,medical research
22992,storytelling
22992,photography
22992,culture
22992,art
22992,aging
22992,love
22992,TED Fellows
22992,relationships
22992,identity
22992,society
22992,humanity
23058,genetics
23058,science
23058,invention
23058,technology
23058,biology
23058,DNA
23058,future
23058,synthetic biology
23058,medicine
23058,medical research
23058,bioethics
23058,biotech
23058,molecular biology
23058,nature
23087,data
23087,visualizations
23087,design
23087,technology
23087,media
23087,animation
23087,creativity
23087,innovation
23087,statistics
23087,math
23088,community
23088,activism
23088,law
23088,business
23088,sexual violence
23088,society
23088,social change
23088,Slavery
23088,trafficking
23089,health
23089,health care
23089,blindness
23089,public health
23089,sight
23089,global issues
23089,technology
23089,medicine
23089,economics
23089,TED Fellows
23117,TED-Ed
23117,health
23117,memory
23129,sustainability
23129,energy
23129,electricity
23129,science
23129,technology
23129,solar energy
23129,TED Fellows
23129,economics
23129,future
23129,community
23129,social change
23129,society
23129,public health
23129,finance
23129,activism
23129,environment
23174,law
23174,crime
23174,community
23174,security
23174,peace
23174,society
23174,justice system
23174,social change
23248,TED-Ed
23248,education
23413,homelessness
23413,life
23413,architecture
23413,urban planning
23416,art
23416,architecture
23416,design
23416,urban planning
23416,education
23418,design
23418,architecture
23418,industrial design
23418,sustainability
23418,engineering
23420,TED-Ed
23420,history
23420,education
23420,culture
23420,world cultures
23421,TED Residency
23421,business
23421,entrepreneur
23421,innovation
23421,investment
23421,finance
23421,cryptocurrency
23421,blockchain
23421,technology
23421,future
23422,TED-Ed
23422,universe
23422,space
23422,solar system
23422,big bang
23422,Planets
23422,science
23422,cosmos
23422,travel
23423,TED-Ed
23423,space
23423,science
23423,big bang
23423,universe
23423,cosmos
23423,solar system
23423,Planets
23466,life
23466,education
23466,disability
23466,hearing
23466,communication
23479,TED-Ed
23479,literature
23479,education
23479,novel
23479,writing
23479,books
23479,book
23479,history
23480,literature
23480,TED-Ed
23480,books
23480,book
23480,novel
23480,history
23480,culture
23480,world cultures
23480,writing
23480,animation
23483,history
23483,TED-Ed
23483,culture
23483,world cultures
23483,death
23515,activism
23515,sexual violence
23515,social change
23515,women
23515,society
23515,collaboration
23515,crime
23515,criminal justice
23583,gaming
23583,math
23583,sports
23583,psychology
23583,choice
23658,language
23658,art
23658,society
23658,Middle East
23658,social change
23658,graphic design
23658,design
23684,TED en Español
23713,health
23713,health care
23713,public health
23713,United States
23713,social change
23713,society
23713,medical research
23713,medicine
23714,education
23714,TED-Ed
23714,space
23714,Planets
23714,animation
23714,big bang
23714,universe
23714,exploration
23716,education
23716,TED-Ed
23716,space
23716,animation
23716,universe
23716,big bang
23716,physics
23722,math
23722,TED-Ed
23722,space
23722,science
23723,animation
23723,sex
23723,TED-Ed
23723,education
23723,genetics
23723,animals
23723,gender
23723,DNA
23723,human body
23724,literature
23724,history
23724,TED-Ed
23724,animation
23724,education
23724,book
23724,books
23724,culture
23724,world cultures
23724,arts
23727,animation
23727,TED-Ed
23727,math
23727,education
23727,food
23734,chemistry
23734,education
23734,TED-Ed
23734,animation
23734,science
23734,relationships
23735,medicine
23735,TED-Ed
23735,health care
23735,health
23735,biology
23735,science
23736,animation
23736,space
23736,TED-Ed
23736,education
23736,Planets
23736,science
23736,universe
23736,math
23738,oceans
23738,TED-Ed
23738,science
23738,biology
23738,natural resources
23738,marine biology
23738,climate change
23738,nature
23740,TED-Ed
23740,space
23740,math
23751,TED-Ed
23751,animals
23751,animation
23751,education
23751,math
23751,chemistry
23751,science
23758,literature
23758,grammar
23758,speech
23758,animation
23758,TED-Ed
23758,education
23758,emotions
23762,TED-Ed
23762,math
23762,business
23762,economics
23762,behavioral economics
23770,business
23770,communication
23770,relationships
23770,TED-Ed
23770,animation
23770,education
23772,history
23772,education
23772,animation
23772,culture
23772,TED-Ed
23772,world cultures
23772,ancient world
23772,archaeology
23772,architecture
23772,war
23773,consciousness
23773,TED-Ed
23773,science
23773,science fiction
23777,history
23777,ancient world
23777,TED-Ed
23777,animation
23780,animation
23780,TED-Ed
23780,democracy
23780,history
23783,TED-Ed
23783,space
23783,science
23783,universe
23783,Planets
23785,literature
23785,TED-Ed
23785,education
23785,animation
23785,storytelling
23786,animation
23786,TED-Ed
23786,education
23786,health
23786,human body
23786,mental health
23786,brain
23788,animation
23788,writing
23788,education
23788,TED-Ed
23788,literature
23788,language
23789,TED-Ed
23789,education
23789,animation
23789,science
23789,history
23789,innovation
23789,discovery
23789,invention
23791,animation
23791,education
23791,TED-Ed
23791,language
23791,speech
23794,animation
23794,TED-Ed
23794,human body
23794,disease
23794,cancer
23794,healthcare
23794,education
23794,biology
23794,illness
23794,health
23794,science
23799,literature
23799,TED-Ed
23799,language
23800,history
23800,language
23800,speech
23800,animation
23800,TED-Ed
23801,consciousness
23801,TED-Ed
23801,physics
23801,science
23801,animation
23806,science
23806,TED-Ed
23806,health
23806,animation
23806,human body
23807,science
23807,animation
23807,TED-Ed
23807,sight
23811,TED-Ed
23811,education
23811,animation
23811,math
23813,history
23813,science
23813,TED-Ed
23813,animation
23818,literature
23818,writing
23818,storytelling
23818,TED-Ed
23818,animation
23818,education
23827,technology
23827,math
23827,TED-Ed
23827,relationships
23827,animation
23837,TED-Ed
23837,animation
23837,economics
23837,math
23841,history
23841,psychology
23841,consciousness
23841,TED-Ed
23841,animation
23843,science
23843,DNA
23843,TED-Ed
23843,genetics
23843,history
23843,education
23843,discovery
23843,animation
23844,literature
23844,TED-Ed
23844,speech
23844,animation
23845,history
23845,TED-Ed
23845,war
23845,animation
23847,consciousness
23847,TED-Ed
23847,animation
23847,illusion
23847,sight
23847,brain
23847,science
23847,biology
23850,TED-Ed
23850,animation
23850,math
23862,technology
23862,science
23862,space
23862,universe
23862,TED-Ed
23862,animation
23863,technology
23863,sight
23863,animation
23863,biology
23863,TED-Ed
23863,photography
23864,animation
23864,government
23864,TED-Ed
23864,education
23864,history
23864,United States
23864,politics
23865,philosophy
23865,TED-Ed
23865,animation
23877,TED-Ed
23877,animation
23877,animals
23877,evolution
23877,dinosaurs
23877,paleontology
23877,archaeology
23877,nature
23878,animation
23878,data
23878,TED-Ed
23878,education
23878,physics
23878,global issues
23878,Internet
23879,TED-Ed
23879,animation
23879,science
23879,dark matter
23879,space
23879,universe
23879,big bang
23880,TED-Ed
23880,science
23880,animation
23880,universe
23880,dark matter
23886,history
23886,TED-Ed
23886,ancient world
23886,animation
23886,anthropology
23886,culture
23886,world cultures
23887,animals
23887,fish
23887,animation
23887,TED-Ed
23887,science
23887,evolution
23887,oceans
23887,biology
23887,invention
23887,innovation
23887,technology
23889,animation
23889,TED-Ed
23889,algorithm
23889,math
23889,computers
23889,technology
23891,TED-Ed
23891,animation
23891,health
23891,human body
23891,health care
23891,healthcare
23891,public health
23891,physiology
23891,food
23891,science
23894,TED-Ed
23894,space
23894,animation
23894,universe
23894,Planets
23894,asteroid
23894,humanity
23894,Sun
23895,TED-Ed
23895,space
23895,animation
23895,universe
23895,physics
23895,Planets
23895,science
23896,anthropology
23896,TED-Ed
23896,animation
23896,fish
23896,animals
23896,photography
23896,art
23896,arts
23896,history
23903,consciousness
23903,TED-Ed
23903,animation
23903,sight
23903,brain
23903,science
23903,neurology
23903,neuroscience
23912,animals
23912,TED-Ed
23912,animation
23912,oceans
23912,climate change
23912,water
23912,science
23912,geology
23912,biology
23912,nature
23912,natural resources
23913,TED-Ed
23913,space
23913,animation
23913,solar system
23913,universe
23913,science
23913,travel
23913,big bang
23913,cosmos
23913,Planets
23915,animation
23915,TED-Ed
23915,education
23915,history
23915,food
23916,animation
23916,physics
23916,TED-Ed
23916,science
23917,TED-Ed
23917,animation
23917,science
23917,physics
23918,animation
23918,human body
23918,physics
23918,TED-Ed
23918,science
23919,TED-Ed
23919,animation
23919,physics
23919,science
23919,death
23919,life
23920,animation
23920,TED-Ed
23920,science
23920,physics
23920,flight
23921,TED-Ed
23921,animation
23921,science
23921,physics
23923,technology
23923,computers
23923,TED-Ed
23923,education
23923,animation
23923,software
23923,programming
23927,animation
23927,science
23927,TED-Ed
23927,space
23927,Planets
23927,physics
23927,universe
23927,astronomy
23927,physiology
23927,human body
23928,TED-Ed
23928,animation
23928,animals
23928,evolution
23928,education
23928,science
23928,genetics
23928,history
23929,animation
23929,TED-Ed
23929,grammar
23929,education
23929,writing
23929,language
23930,animation
23930,TED-Ed
23930,math
23931,TED-Ed
23931,animation
23931,math
23931,education
23931,art
23931,history
23931,world cultures
23931,culture
23931,religion
23931,philosophy
23931,painting
23933,animation
23933,TED-Ed
23933,education
23933,speech
23933,brain
23933,language
23936,music
23936,literature
23936,animation
23936,TED-Ed
23936,brain
23938,TED-Ed
23938,language
23938,animation
23938,history
23938,culture
23938,world cultures
23942,consciousness
23942,animation
23942,TED-Ed
23942,brain
23942,health
23942,sleep
23942,physiology
23942,healthcare
23942,biology
23942,human body
23942,health care
23955,history
23955,space
23955,education
23955,animation
23955,TED-Ed
23955,exploration
23955,United States
23956,psychology
23956,TED-Ed
23956,animation
23956,brain
23956,human body
23958,animation
23958,TED-Ed
23958,Antarctica
23958,education
23958,glacier
23958,climate change
23958,animals
23958,oceans
23958,science
23958,biology
23958,environment
23958,sustainability
23965,consciousness
23965,psychology
23965,brain
23965,TED-Ed
23965,neurology
23965,animation
23965,neuroscience
23968,TED-Ed
23968,animation
23968,Moon
23968,space
23968,illusion
23968,sight
23968,science
23971,philosophy
23971,love
23971,animation
23971,TED-Ed
23971,brain
23971,evolution
23971,emotions
23971,relationships
23971,evolutionary psychology
23971,science
23972,animation
23972,medicine
23972,TED-Ed
23972,medical research
23972,DNA
23972,education
23972,human body
23972,technology
23973,history
23973,sociology
23973,urban
23973,agriculture
23973,TED-Ed
23973,urban planning
23973,cities
23973,population
23973,climate change
23973,education
23973,animation
23976,TED-Ed
23976,science
23976,animation
23976,sight
23976,human body
23976,physiology
23977,TED-Ed
23977,animation
23977,biology
23977,sex
23977,human body
23977,animals
23977,genetics
23977,physics
23977,physiology
23977,natural resources
23977,nature
23977,marine biology
23977,oceans
23979,TED-Ed
23979,language
23979,literature
23979,animation
23979,books
23979,television
23979,book
23979,grammar
23979,speech
23979,movies
23979,invention
23980,history
23980,world cultures
23980,culture
23980,performance art
23980,performance
23980,dance
23980,Asia
23980,theater
23980,TED-Ed
23980,animation
23981,history
23981,science
23981,TED-Ed
23981,geology
23981,animation
23981,medical research
23981,human body
23981,ancient world
23981,evolution
23981,paleontology
23986,science
23986,molecular biology
23986,biology
23986,animation
23986,genetics
23986,evolution
23986,TED-Ed
23998,TED-Ed
23998,animation
23998,physiology
23998,biology
23998,human body
23998,science
23998,brain
24003,TED-Ed
24003,animation
24003,science
24003,chemistry
24003,bacteria
24003,food
24006,animation
24006,TED-Ed
24006,animals
24006,disease
24006,biology
24006,climate change
24006,science
24006,evolution
24006,insects
24012,universe
24012,animation
24012,death
24012,TED-Ed
24012,space
24012,energy
24012,dark matter
24012,science
24016,TED-Ed
24016,animation
24016,smell
24016,human body
24016,science
24016,biology
24016,physiology
24017,TED-Ed
24017,animation
24017,insects
24017,science
24017,biology
24017,human body
24017,food
24017,environment
24017,culture
24019,literature
24019,TED-Ed
24019,animation
24019,movies
24019,writing
24019,culture
24019,science fiction
24019,book
24019,books
24020,TED-Ed
24020,animation
24020,science
24020,human body
24020,biology
24020,medicine
24021,animation
24021,TED-Ed
24021,math
24024,animation
24024,science
24024,TED-Ed
24024,Planets
24024,universe
24024,space
24024,physics
24026,psychology
24026,brain
24026,science
24026,human body
24026,health
24026,intelligence
24026,neurology
24026,animation
24026,TED-Ed
24026,neuroscience
24033,TED-Ed
24033,physics
24033,physiology
24033,animation
24033,science
24033,exercise
24033,sports
24033,human body
24035,animation
24035,space
24035,TED-Ed
24035,universe
24035,astronomy
24035,big bang
24035,science
24036,TED-Ed
24036,animation
24036,biology
24036,physiology
24036,human body
24041,TED-Ed
24041,animation
24041,science
24041,food
24041,history
24041,human body
24041,culture
24041,brain
24044,TED-Ed
24044,animation
24044,bees
24044,science
24044,biology
24044,nature
24044,climate change
24044,farming
24044,insects
24045,TED-Ed
24045,animation
24045,animals
24045,ecology
24045,energy
24045,food
24048,animation
24048,TED-Ed
24048,math
24049,health
24049,public health
24049,food
24049,animation
24049,TED-Ed
24049,human body
24049,physiology
24053,TED-Ed
24053,physics
24053,animation
24053,food
24053,science
24060,oceans
24060,weather
24060,TED-Ed
24060,animation
24060,science
24060,climate change
24060,marine biology
24060,prediction
24060,water
24060,nature
24060,natural disaster
24063,animation
24063,TED-Ed
24063,math
24063,education
24063,design
24064,TED-Ed
24064,animation
24064,universe
24064,space
24064,time
24064,physics
24067,health
24067,psychology
24067,science
24067,self
24067,relationships
24067,sex
24067,TED-Ed
24067,chemistry
24067,animation
24067,humanity
24067,brain
24067,human body
24067,physiology
24069,TED-Ed
24069,animation
24069,science
24069,animals
24069,evolution
24072,healthcare
24072,heart health
24072,health
24072,health care
24072,public health
24072,biology
24072,science
24072,human body
24072,physiology
24072,TED-Ed
24072,animation
24076,health
24076,brain
24076,TED-Ed
24076,science
24076,animation
24076,biology
24076,pain
24076,human body
24078,psychology
24078,journalism
24078,news
24078,social media
24078,politics
24078,animation
24078,media
24078,education
24078,TED-Ed
24091,animals
24091,insects
24091,animation
24091,TED-Ed
24091,ants
24091,biology
24091,science
24092,TED-Ed
24092,animation
24092,human body
24092,science
24092,biology
24092,art
24092,history
24092,culture
24095,global issues
24095,climate change
24095,physics
24095,TED-Ed
24095,science
24095,nature
24095,animation
24095,natural resources
24105,consciousness
24105,animation
24105,sight
24105,TED-Ed
24105,brain
24105,art
24105,science
24106,philosophy
24106,animation
24106,TED-Ed
24106,self
24106,exploration
24106,brain
24106,psychology
24106,consciousness
24106,big problems
24109,TED-Ed
24109,animals
24109,animation
24109,physics
24109,quantum physics
24109,science
24111,consciousness
24111,brain
24111,memory
24111,medical research
24111,disease
24111,medicine
24111,TED-Ed
24111,health care
24111,physiology
24111,human body
24111,healthcare
24111,history
24111,science
24111,health
24111,animation
24111,Surgery
24113,consciousness
24113,psychology
24113,music
24113,TED-Ed
24113,animation
24113,hearing
24113,brain
24119,TED-Ed
24119,animation
24119,science
24119,physics
24119,quantum physics
24119,universe
24126,literature
24126,philosophy
24126,psychology
24126,humanity
24126,depression
24126,brain
24126,public health
24126,mental health
24126,animation
24126,human body
24126,health
24126,TED-Ed
24130,history
24130,discovery
24130,Latin America
24130,disease
24130,Slavery
24130,TED-Ed
24130,culture
24130,United States
24130,animation
24130,indigenous peoples
24130,world cultures
24131,TED-Ed
24131,animation
24131,animals
24131,physics
24131,science
24131,quantum physics
24133,animation
24133,TED-Ed
24133,music
24133,world cultures
24133,brain
24133,education
24133,culture
24136,philosophy
24136,math
24136,history
24136,animation
24136,TED-Ed
24136,ancient world
24136,universe
24136,language
24136,invention
24138,consciousness
24138,history
24138,sociology
24138,psychology
24138,education
24138,language
24138,TED-Ed
24138,animation
24138,communication
24140,health
24140,human body
24140,TED-Ed
24140,animation
24140,science
24140,healthcare
24140,physiology
24140,health care
24140,biology
24147,health
24147,TED-Ed
24147,human body
24147,animation
24147,science
24147,biology
24152,anthropology
24152,health
24152,philosophy
24152,religion
24152,death
24152,life
24152,animation
24152,TED-Ed
24152,human body
24152,science
24156,anthropology
24156,history
24156,sociology
24156,Slavery
24156,race
24156,animation
24156,TED-Ed
24156,religion
24156,inequality
24156,humanity
24156,Africa
24156,economics
24156,United States
24156,education
24156,community
24158,creativity
24158,design
24158,engineering
24158,technology
24158,sight
24158,human body
24158,science
24158,evolution
24158,biology
24158,physiology
24158,animation
24158,TED-Ed
24166,design
24166,engineering
24166,technology
24166,TED-Ed
24166,invention
24166,innovation
24166,animation
24166,telescopes
24166,science
24167,anthropology
24167,consciousness
24167,psychology
24167,animation
24167,TED-Ed
24167,smell
24167,animals
24167,biology
24167,science
24168,anthropology
24168,collaboration
24168,design
24168,engineering
24168,health
24168,history
24168,technology
24168,evolution
24168,TED-Ed
24168,animation
24168,human body
24168,physiology
24168,science
24168,biology
24171,design
24171,engineering
24171,technology
24171,sound
24171,travel
24171,math
24171,science
24171,flight
24171,TED-Ed
24171,animation
24178,health
24178,animation
24178,human body
24178,TED-Ed
24178,physiology
24178,disease
24178,cancer
24178,genetics
24180,health
24180,public health
24180,TED-Ed
24180,animation
24180,human body
24180,exercise
24180,physiology
24183,creativity
24183,design
24183,engineering
24183,history
24183,philosophy
24183,technology
24183,TED-Ed
24183,animation
24183,architecture
24183,ancient world
24183,language
24185,consciousness
24185,creativity
24185,design
24185,engineering
24185,philosophy
24185,psychology
24185,technology
24185,robots
24185,TED-Ed
24185,science
24185,robot
24185,animation
24185,machine learning
24190,health
24190,human body
24190,TED-Ed
24190,physiology
24190,animation
24190,bacteria
24190,health care
24190,public health
24190,healthcare
24196,design
24196,engineering
24196,health
24196,public health
24196,technology
24196,TED-Ed
24196,animation
24196,math
24199,animation
24199,science
24199,TED-Ed
24199,energy
24199,physics
24199,food
24204,health
24204,human body
24204,public health
24204,animation
24204,TED-Ed
24204,physiology
24205,history
24205,war
24205,animation
24205,TED-Ed
24205,television
24208,history
24208,religion
24208,money
24208,Africa
24208,ancient world
24208,culture
24208,world cultures
24208,TED-Ed
24208,animation
24209,health
24209,personality
24209,psychology
24209,TED-Ed
24209,mental health
24209,health care
24209,animation
24209,healthcare
24209,medicine
24209,public health
24209,disability
24209,disease
24209,decision-making
24209,brain
24219,health
24219,sports
24219,TED-Ed
24219,exercise
24219,animation
24219,physics
24219,science
24220,philosophy
24220,psychology
24220,sociology
24220,TED-Ed
24220,animation
24227,creativity
24227,literature
24227,writing
24227,history
24227,language
24227,TED-Ed
24227,animation
24227,grammar
24230,health
24230,public health
24230,food
24230,human body
24230,physiology
24230,TED-Ed
24230,animation
24232,anthropology
24232,history
24232,literature
24232,language
24232,culture
24232,writing
24232,world cultures
24232,animation
24232,TED-Ed
24232,ancient world
24238,design
24238,health
24238,public health
24238,technology
24238,TED-Ed
24238,animation
24238,human body
24238,physiology
24238,health care
24238,healthcare
24240,history
24240,literature
24240,philosophy
24240,TED-Ed
24240,animation
24240,psychology
24240,identity
24240,self
24246,health
24246,public health
24246,TED-Ed
24246,physiology
24246,human body
24246,animation
24246,evolution
24246,biology
24246,genetics
24249,creativity
24249,design
24249,animation
24249,TED-Ed
24249,math
24254,teaching
24254,math
24254,TED-Ed
24254,animation
24254,education
24255,anthropology
24255,design
24255,engineering
24255,history
24255,technology
24255,TED-Ed
24255,animation
24255,architecture
24255,innovation
24255,invention
24255,ancient world
24255,Asia
24255,china
24255,culture
24255,world cultures
24257,consciousness
24257,health
24257,memory
24257,psychology
24257,brain
24257,mental health
24257,TED-Ed
24257,animation
24257,education
24260,collaboration
24260,creativity
24260,memory
24260,philosophy
24260,TED-Ed
24260,animation
24261,health
24261,personality
24261,psychology
24261,animation
24261,mental health
24261,TED-Ed
24261,hack
24261,human body
24261,happiness
24262,anthropology
24262,history
24262,space
24262,animation
24262,TED-Ed
24262,resources
24262,science
24266,health
24266,history
24266,women
24266,animals
24266,public health
24266,animation
24266,TED-Ed
24266,science
24266,physiology
24266,evolution
24266,biology
24266,feminism
24268,consciousness
24268,health
24268,psychology
24268,TED-Ed
24268,human body
24268,animation
24268,healthcare
24268,health care
24268,public health
24271,collaboration
24271,creativity
24271,design
24271,engineering
24271,history
24271,technology
24271,computers
24271,invention
24271,education
24271,TED-Ed
24271,animation
24273,health
24273,public health
24273,human body
24273,health care
24273,healthcare
24273,TED-Ed
24273,animation
24273,biology
24273,physiology
24273,exercise
24273,science
24273,food
24275,consciousness
24275,health
24275,psychology
24275,brain
24275,human body
24275,animation
24275,physiology
24275,healthcare
24275,health care
24275,public health
24275,TED-Ed
24278,philosophy
24278,religion
24278,sociology
24278,animation
24278,life
24278,pain
24278,choice
24278,TED-Ed
24281,creativity
24281,math
24281,TED-Ed
24281,animals
24281,brain
24281,animation
24281,education
24283,animals
24283,animation
24283,oceans
24283,TED-Ed
24283,brain
24283,biology
24283,evolution
24283,science
24284,consciousness
24284,history
24284,personality
24284,philosophy
24284,psychology
24284,brain
24284,sleep
24284,education
24284,TED-Ed
24284,animation
24286,health
24286,psychology
24286,brain
24286,biology
24286,science
24286,mental health
24286,disability
24286,animation
24286,TED-Ed
24286,health care
24286,depression
24286,healthcare
24286,disease
24286,human body
24286,illness
24293,health
24293,health care
24293,public health
24293,healthcare
24293,food
24293,exercise
24293,physiology
24293,human body
24293,animation
24293,biology
24293,disease
24293,TED-Ed
24293,disability
24293,obesity
24295,animation
24295,TED-Ed
24295,education
24295,statistics
24295,data
24295,math
24295,government
24295,economics
24298,health
24298,TED-Ed
24298,nature
24298,animals
24298,animation
24298,physiology
24298,human body
24298,biology
24298,science
24301,animation
24301,TED-Ed
24301,math
24303,history
24303,war
24303,TED-Ed
24303,animation
24303,world cultures
24303,culture
24303,Europe
24306,history
24306,literature
24306,philosophy
24306,love
24306,animation
24306,TED-Ed
24306,brain
24306,relationships
24306,psychology
24306,science
24308,collaboration
24308,consciousness
24308,communication
24308,education
24308,TED-Ed
24308,animation
24308,psychology
24308,business
24316,health
24316,public health
24316,animation
24316,cancer
24316,TED-Ed
24316,human body
24316,healthcare
24316,innovation
24316,health care
24316,science
24316,disease
24316,invention
24316,illness
24316,physiology
24317,animation
24317,brain
24317,TED-Ed
24317,education
24317,hack
24317,human body
24321,memory
24321,math
24321,TED-Ed
24321,money
24321,animation
24321,family
24322,health
24322,public health
24322,water
24322,TED-Ed
24322,animation
24322,biology
24322,physiology
24322,human body
24322,science
24323,psychology
24323,TED-Ed
24323,animation
24323,fish
24323,animals
24323,water
24323,oceans
24323,memory
24323,rivers
24323,brain
24323,consciousness
24324,health
24324,psychology
24324,medicine
24324,TED-Ed
24324,human body
24324,medical research
24324,brain
24328,TED-Ed
24328,animation
24328,education
24328,language
24328,history
24328,evolution
24328,grammar
24328,writing
24328,speech
24330,sociology
24330,TED-Ed
24330,psychology
24330,history
24330,animation
24330,brain
24331,health
24331,illness
24331,animation
24331,public health
24331,disease
24331,health care
24331,TED-Ed
24331,human body
24331,physiology
24331,healthcare
24339,design
24339,engineering
24339,technology
24339,computers
24339,history
24339,animation
24339,TED-Ed
24339,memory
24339,invention
24339,innovation
24340,psychology
24340,decision-making
24340,math
24340,TED-Ed
24340,animation
24340,economics
24343,TED-Ed
24343,brain
24343,animation
24343,mental health
24343,psychology
24343,philosophy
24343,math
24343,history
24347,TED-Ed
24347,math
24347,animation
24350,collaboration
24350,history
24350,sociology
24350,language
24350,culture
24350,TED-Ed
24350,world cultures
24350,animation
24350,brain
24351,health
